,loss,accuracy,categorical_accuracy,mean_absolute_error,mean_squared_error,precision,recall
83,0.13169459998607635,0.9778226017951965,0.9778226017951965,0.014897502958774567,0.0038244964089244604,0.9911319613456726,0.9576612710952759
84,0.1296161711215973,0.9753023982048035,0.9753023982048035,0.014497245661914349,0.0038235168904066086,0.9900835156440735,0.9561492204666138
85,0.13233956694602966,0.9707661271095276,0.9707661271095276,0.01442198920994997,0.004109342582523823,0.9818840622901917,0.9561492204666138
86,0.12204398959875107,0.975806474685669,0.975806474685669,0.013703512959182262,0.0036776456981897354,0.9875389337539673,0.9586693644523621
87,0.11011205613613129,0.9823588728904724,0.9823588728904724,0.012563187628984451,0.0031676096841692924,0.9906976819038391,0.9662298560142517
88,0.11842907220125198,0.9747983813285828,0.9747983813285828,0.012968098744750023,0.003601972945034504,0.9865771532058716,0.9632056355476379
89,0.11792117357254028,0.9803427457809448,0.9803427457809448,0.013090570457279682,0.003561394987627864,0.9860537052154541,0.9621976017951965
90,0.11560352146625519,0.9778226017951965,0.9778226017951965,0.012890626676380634,0.0035682632587850094,0.9870734214782715,0.9621976017951965
91,0.10372428596019745,0.9818548560142517,0.9818548560142517,0.011810124851763248,0.0029663811437785625,0.9917822480201721,0.9732862710952759
92,0.10778691619634628,0.9798387289047241,0.9798387289047241,0.011843022890388966,0.0031196537893265486,0.9887237548828125,0.9722782373428345
93,0.09115655720233917,0.9848790168762207,0.9848790168762207,0.010592449456453323,0.002534431405365467,0.9928278923034668,0.9768145084381104
94,0.10814127326011658,0.9727822542190552,0.9727822542190552,0.012035584077239037,0.0034664375707507133,0.9824832677841187,0.9611895084381104
95,0.10241462290287018,0.9788306355476379,0.9788306355476379,0.011533915065228939,0.003139878623187542,0.9846625924110413,0.9707661271095276
96,0.09670239686965942,0.9783266186714172,0.9783266186714172,0.01109209656715393,0.0029931135941296816,0.9866186380386353,0.9662298560142517
97,0.08989101648330688,0.9803427457809448,0.9803427457809448,0.010237839072942734,0.0026550686452537775,0.9882111549377441,0.9717742204666138
98,0.09074117243289948,0.9818548560142517,0.9818548560142517,0.01031134370714426,0.0026457628700882196,0.9897383451461792,0.9722782373428345
99,0.08703435957431793,0.9808467626571655,0.9808467626571655,0.009977794252336025,0.0026788951363414526,0.9882051348686218,0.9712701439857483
100,0.08810354769229889,0.9823588728904724,0.9823588728904724,0.01011938601732254,0.002616317942738533,0.9902364015579224,0.9712701439857483
101,0.08407231420278549,0.9833669066429138,0.9833669066429138,0.009607444517314434,0.0025742200668901205,0.9882352948188782,0.9737903475761414
102,0.08124344795942307,0.9828628897666931,0.9828628897666931,0.009336533024907112,0.0024181311018764973,0.987225353717804,0.9737903475761414
103,0.07766564935445786,0.9828628897666931,0.9828628897666931,0.008982652798295021,0.002295651938766241,0.9897750616073608,0.975806474685669
104,0.0764889121055603,0.9838709831237793,0.9838709831237793,0.008879133500158787,0.0022994326427578926,0.9897907376289368,0.977318525314331
105,0.07561434805393219,0.9853830933570862,0.9853830933570862,0.008719537407159805,0.0023099493701010942,0.9882951378822327,0.9788306355476379
106,0.08311093598604202,0.9818548560142517,0.9818548560142517,0.008945154026150703,0.002523004077374935,0.9867549538612366,0.9763104915618896
107,0.07903321087360382,0.9858871102333069,0.9858871102333069,0.008973105810582638,0.0023752478882670403,0.9902962446212769,0.977318525314331
108,0.07031788676977158,0.984375,0.984375,0.008190528489649296,0.002108341781422496,0.9898062944412231,0.9788306355476379
109,0.07747821509838104,0.9803427457809448,0.9803427457809448,0.008585980162024498,0.0024120050948113203,0.9892638325691223,0.9753023982048035
110,0.06564319878816605,0.9879032373428345,0.9879032373428345,0.00772228604182601,0.0018977364525198936,0.9923664331436157,0.9828628897666931
111,0.07326622307300568,0.9813507795333862,0.9813507795333862,0.00806132797151804,0.0022977604530751705,0.9892802238464355,0.9768145084381104
112,0.06946761161088943,0.9848790168762207,0.9848790168762207,0.008038291707634926,0.0021492731757462025,0.9913265109062195,0.9793346524238586
113,0.05969676747918129,0.9899193644523621,0.9899193644523621,0.006833663675934076,0.0016746347537264228,0.9908768534660339,0.9853830933570862
114,0.060149822384119034,0.9884072542190552,0.9884072542190552,0.006904062815010548,0.0017693628324195743,0.9918658137321472,0.9833669066429138
115,0.054296400398015976,0.9879032373428345,0.9879032373428345,0.006403490900993347,0.0015627258690074086,0.9913749098777771,0.9848790168762207
